ImageId,EncodedPixels
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,5052 6 5570 10 6089 11 6609 10 7130 9 7651 6
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,8701 5 9219 9 9737 14 10254 19 10773 21 11292 23 11811 25 12331 26 12851 26 13370 27 13890 27 14411 26 14931 26 15451 26 15971 26 16491 25 17012 23 17533 22 18055 18 18578 14 19099 11
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,148153 7 148671 9 149190 10 149708 12 150225 15 150744 16 151263 16 151720 5 151780 18 152237 12 152300 18 152755 15 152819 17 153274 18 153338 16 153793 20 153832 7 153856 16 154312 23 154350 13 154376 15 154831 25 154869 16 154895 15 155351 26 155387 19 155414 16 155870 28 155906 21 155933 17 156383 35 156426 22 156452 18 156902 37 156945 45 157421 38 157464 45 157941 40 157983 45 158460 88 158979 71 159053 15 159499 18 159523 47 159574 14 160019 17 160044 45 160095 12 160539 11 160552 3 160566 42 160616 10 161059 10 161090 1 161096 32 161136 10 161577 10 161617 31 161656 11 162097 10 162137 31 162176 10 162617 10 162657 30 162696 10 163137 10 163177 30 163217 9 163657 10 163697 29 163738 7 164175 11 164217 29 164258 7 164695 10 164738 28 164778 6 165214 11 165259 27 165299 5 165733 12 165779 27 166253 12 166300 25 166772 12 166821 23 167291 12 167347 17 167811 11 167876 7 168331 10 168398 3 168851 10 169373 6 169894 3
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,86704 8 87222 13 87740 16 88258 19 88777 20 89297 20 89817 21 90337 21 90857 21 91377 21 91897 20 92417 20 92939 17 93459 16 93980 13 94501 8 95021 7 95541 8 96061 8 96581 8 97101 8 97621 8 98141 8 98661 7
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,29513 9 29547 7 30031 12 30053 23 30550 15 30570 28 31068 17 31089 30 31587 53 32105 57 32625 57 33144 58 33663 59 34183 59 34703 59 35223 23 35249 33 35743 22 35769 32 36263 22 36290 30 36783 21 36811 27 37304 19 37332 24 37825 17 37855 15 38345 16 38866 14 39387 12 39910 6
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,116874 2 117391 7 117909 10 118429 12 118947 14 119466 16 119985 18 120504 20 121023 22 121543 22 122063 23 122583 24 123105 22 123625 22 124145 22 124667 19 125188 17 125711 12
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,45660 5 46178 8 46697 9 47215 11 47735 11 48255 12 48775 12 49295 13 49815 11 50323 4 50336 9 50839 12 50857 8 51357 17 51378 5 51877 26 52397 27 52917 28 53437 30 53957 32 54477 33 54997 33 55517 34 56037 35 56557 35 57078 34 57599 33 58119 33 58639 33 59159 33 59681 29 60201 29 60721 28 61242 25 61763 22 62284 20 62805 19 63323 21 63840 25 64359 26 64877 29 65396 30 65915 31 66435 30 66955 30 67475 29 67995 29 68515 28 69035 27 69555 26 70075 25 70595 24 71116 21 71637 16 72158 12 72679 6
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,16523 3 16548 15 17041 8 17067 18 17561 10 17585 22 18081 47 18601 49 19121 49 19641 49 20160 50 20679 51 21199 51 21719 51 22243 47 22763 46 23283 45 23803 43 24324 40 24845 37 25366 28 25889 23 26411 21 26933 18 27455 14 27980 4
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,79448 5 79966 8 80484 11 81003 12 81522 13 82042 13 82562 13 83082 14 83602 13 84123 12 84643 12 85164 11 85685 10 86205 9 86725 9 87246 8 87767 8 88287 9 88807 10 89327 12 89847 12 90367 12 90887 12 91407 12 91927 11 92447 10 92968 7 93490 3
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,133551 6 134069 9 134586 13 135105 15 135624 17 136143 19 136653 29 137171 31 137688 34 138207 35 138726 36 139246 36 139765 37 140285 36 140805 35 141325 34 141845 33 142364 22 142392 3 142883 21 143403 20 143923 19 144443 18 144964 16 145485 14 146006 13 146528 10 147050 7 147571 5
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,110130 5 110648 10 111167 12 111686 14 112205 16 112725 16 113245 17 113765 17 114284 19 114804 20 115324 20 115844 21 116365 20 116885 20 117405 20 117925 21 118446 20 118967 19 119487 18 120008 17 120529 15 121050 14 121570 14 122091 13 122613 13 123134 13 123654 15 124174 16 124693 17 125212 18 125731 19 126250 20 126770 20 127289 20 127809 20 128329 19 128850 17 129370 17 129891 14 130413 11 130940 1
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,9251 5 9769 8 10288 9 10808 9 11328 9 11848 8 12369 6 12889 4 13410 1
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,92983 9 93501 14 94020 16 94539 18 95059 19 95578 22 96098 26 96618 28 97138 28 97659 29 98180 28 98701 27 99223 26 99744 26 100273 17 100794 16 101314 16 101834 16 102354 16 102875 14 103396 12 103916 12 104436 11 104958 8 105479 6 106001 2
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,430 21 950 23 1470 24 1990 25 2510 26 3028 30 3547 31 4066 32 4586 32 5106 33 5626 33 6146 22 6169 10 6667 19 6694 4 7188 17 7215 2 7712 11
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,143956 13 144473 18 144991 21 145510 24 146029 25 146548 24 147068 24 147587 23 148108 22 148628 19 149149 16 149674 4
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,104469 6 104476 6 104983 21 105502 24 106020 28 106538 31 107056 11 107069 20 107576 11 107590 19 108096 33 108616 33 109136 33 109657 31 110178 29 110698 28 110740 6 111218 27 111258 9 111738 25 111777 12 112260 10 112276 4 112295 16 112783 15 112815 16 113303 15 113335 17 113822 18 113854 19 114342 20 114373 20 114860 24 114894 20 115380 24 115413 21 115900 25 115932 22 116418 27 116449 26 116938 56 117458 56 117978 55 118498 53 119018 53 119539 52 120060 51 120566 5 120580 53 121085 8 121102 51 121602 12 121624 49 122120 16 122149 44 122640 16 122668 45 123159 17 123188 46 123678 19 123706 48 124198 19 124220 55 124717 41 124760 35 125237 41 125282 33 125756 42 125802 32 126276 41 126323 30 126796 41 126843 30 127316 41 127364 28 127836 42 127885 25 128357 40 128407 20 128878 39 128928 17 129398 13 129414 22 129449 13 129920 8 129934 22 130442 4 130454 21 130974 20 131494 20 132015 19 132536 18 133056 18 133577 15 134098 14 134621 9 135143 6
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,168938 7 169458 8 169976 12 170496 12 171016 12 171535 13 172054 15 172574 15 173094 15 173614 16 174134 18 174655 17 175177 16 175698 15 176218 15 176737 16 177256 17 177768 1 177775 18 178285 28 178803 29 179321 31 179840 31 180359 31 180878 32
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,26481 9 27000 11 27517 15 28035 18 28553 21 29072 23 29591 25 30110 27 30629 28 31148 29 31668 28 32188 28 32699 4 32709 26 33216 9 33230 25 33734 12 33750 24 34253 15 34270 23 34772 40 35292 38 35810 39 36330 37 36850 36 37369 24 37394 11 37888 38 38409 39 38930 38 39450 39 39971 38 40492 15 40512 17 41015 11 41032 17 41538 10 41552 18 42054 35 42571 38 43090 39 43608 40 44127 40 44646 40 45166 40 45686 38 46206 35 46725 35 47244 36 47764 35 48285 33 48805 33 49326 32 49846 32 50366 31 50886 30 51406 30 51928 27 52448 26 52970 22 53492 17 54015 6
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,73786 11 74305 13 74824 14 75342 17 75862 17 76381 18 76900 18 77420 18 77937 20 78456 20 78974 20 79494 18 80014 16 80534 15 81054 18 81574 20 82094 21 82614 22 83134 23 83655 23 84175 23 84695 23 85214 29 85734 31 86254 33 86774 35 87295 35 87816 35 88336 37 88858 35 89380 33 89901 3 89910 23 90430 23 90938 6 90950 23 91457 9 91470 23 91975 12 91990 23 92494 39 93012 40 93530 41 94050 40 94570 24 94603 3 95090 23 95610 22 96130 22 96652 20 97173 18 97695 15 98219 11 98741 1
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,11898 6 12415 11 12934 14 13453 17 13972 18 14492 20 15012 20 15532 21 16053 21 16574 22 17094 23 17614 24 18134 24 18655 23 19176 22 19696 21 20216 20 20736 19 21256 18 21778 14 22301 7
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,55586 5 56096 18 56614 21 57132 24 57652 24 58172 24 58692 24 59212 24 59732 24 60252 24 60772 24 61292 23 61813 21 62334 20 62854 18 63376 15 63901 9 64423 5
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,162205 9 162721 15 163239 18 163758 20 164276 24 164795 26 165314 27 165834 29 166353 30 166873 30 167392 31 167912 31 168432 31 168953 29 169473 27 169994 24 170514 23 171034 21 171556 10 172076 9 172597 6
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,50932 4 51449 10 51967 13 52487 13 53006 15 53525 16 54045 16 54564 17 55084 17 55603 18 56122 19 56642 18 57160 19 57680 19 58200 18 58720 17 59240 16 59760 15 60281 13 60802 10 61323 8 61845 4
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,126879 2 127399 2 127919 2 128439 2 128957 4 129473 8 129991 10 130511 10 131031 10 131551 10 132071 10 132591 10 133110 11 133625 2 133628 13 134143 18 134662 19 135180 21 135692 4 135699 22 136209 32 136727 34 137246 35 137766 35 138286 35 138805 28 138835 6 139325 17 139345 7 139356 5 139844 17 139867 6 139875 6 140364 18 140388 13 140884 18 140909 12 141403 20 141429 12 141922 21 141949 12 142442 21 142469 12 142962 21 142994 7 143482 20 143515 6 144002 19 144037 2 144523 17 145044 14 145566 10
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,180405 6 180924 9
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,70715 5 71230 11 71748 13 72267 14 72785 16 73305 16 73823 18 74342 19 74860 21 75379 22 75898 23 76417 24 76936 25 77455 26 77974 27 78494 27 79013 28 79533 28 80053 28 80573 28 81094 26 81614 24 82135 21 82655 20 83175 18 83695 18 84216 16 84737 13 85260 8 85782 6 86302 7 86819 11 87339 12 87859 13 88379 14 88899 14 89419 14 89939 15 90459 16 90979 16 91500 16 92021 16 92543 14 93064 13 93586 11 94107 10 94629 8 95152 3
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,38986 5 39499 12 40018 13 40537 14 41057 13 41577 12 42097 11 42617 10 43137 10 43658 7 44179 5 44701 1
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,7782 2 8301 5 8821 5 9341 5
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,27547 12 28066 15 28585 16 29104 17 29623 18 30143 18 30663 18 31183 18 31703 18 32223 18 32743 18 33263 18 33783 18 34303 18 34824 17 35345 16 35866 15 36388 13 36910 11 37435 5
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,152350 3 152868 6 152879 2 153387 8 153397 4 153907 8 153917 4 154426 9 154436 5 154945 10 154956 5 155465 10 155477 4 155985 10 155996 5 156504 17 157024 17 157544 17 158064 17 158584 17 159105 16 159625 16 160146 15 160668 13 161189 12 161711 8
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,4157 2 4676 4 5196 5 5716 5 6236 5 6756 5 7276 5 7795 6 8315 6 8835 6 9355 6 9874 7 10395 6 10915 6 11435 6 11955 6 12469 12 12986 15 13505 16 14025 7 14037 4 14546 5 14558 3 15068 2 15078 3 15599 2 16119 2 16639 2
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,507 11 1027 12 1549 9 2071 6
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,4147 1 4667 2 5187 1
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,178360 1 178877 4 179395 6 179915 6 180436 5
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,99839 2 100358 3 100877 4 101397 4 101917 4 102437 4 102957 4 103477 4 103997 4 104517 4 105037 4 105557 4 106077 4 106597 4 107117 4 107637 4 108157 4 108677 4 109198 3 109719 2 110239 2 110759 2 111280 1 111800 1
550450e4bff4036fd671decdc5d42fec23578198d6a2fd79179c4368b9d6da18,112840 1
5cee644e5ffbef1ba021c7f389b33bafd3b1841f04d3edd7922d5084c2c4e0c7,136758 1 136762 8 137268 15 137778 18 138279 35 138791 36 139298 45 139809 48 140321 50 140832 53 141343 55 141852 59 142363 61 142875 62 143386 65 143897 66 144409 67 144921 68 145432 69 145943 70 146455 71 146967 71 147478 73 147991 72 148503 71 149015 71 149527 71 150038 72 150551 70 151063 70 151575 70 152087 70 152599 69 153111 69 153623 68 154135 68 154647 68 155160 67 155673 66 156186 64 156698 64 157211 63 157723 63 158235 63 158748 62 159260 62 159772 62 160284 61 160797 60 161309 60 161821 60 162334 58 162847 57 163359 56 163872 54 164385 53 164897 52 165410 50 165923 49 166435 48 166948 47 167461 44 167973 44 168486 42 168999 41 169513 38 170027 35 170539 34 171052 31 171569 24 172083 20 172598 14 173111 11 173626 6
5cee644e5ffbef1ba021c7f389b33bafd3b1841f04d3edd7922d5084c2c4e0c7,58 22 570 21 1083 20 1595 19 2108 17 2625 9 3139 5 3653 1
5cee644e5ffbef1ba021c7f389b33bafd3b1841f04d3edd7922d5084c2c4e0c7,197728 3 198237 9 198747 21 198773 2 199258 30 199769 37 200280 39 200791 41 201303 42 201814 44 202325 46 202837 46 203349 47 203861 48 204373 48 204885 48 205397 48 205909 49 206421 50 206932 51 207444 51 207955 53 208467 53 208979 54 209490 55 210002 55 210514 55 211026 55 211537 56 212049 56 212561 56 213073 56 213585 56 214097 56 214610 55 215122 55 215634 55 216147 54 216659 54 217171 54 217684 53 218197 52 218709 52 219222 50 219735 49 220247 48 220760 47 221273 45 221786 43 222299 42 222811 41 223323 40 223836 39 224349 39 224862 37 225376 34 225891 30 226404 28 226919 23 227432 21 227947 8 227959 3 228460 6
5cee644e5ffbef1ba021c7f389b33bafd3b1841f04d3edd7922d5084c2c4e0c7,38540 1 38545 10 39050 19 39559 24 40069 27 40581 28 41092 31 41603 32 42114 34 42625 35 43137 36 43649 36 44161 37 44672 40 45184 41 45696 41 46208 42 46720 42 47216 5 47233 42 47727 7 47745 42 48238 9 48257 42 48750 12 48770 41 49262 13 49282 41 49773 63 50285 63 50797 64 51309 64 51821 64 52334 63 52847 62 53359 62 53871 62 54384 62 54898 60 55411 60 55924 59 56437 58 56949 58 57462 56 57975 55 58488 53 59001 52 59514 50 60028 47 60548 39 61062 37 61580 30 62094 28 62607 26 63120 25 63633 23 64145 22 64659 20 65173 16 65687 13 66199 12 66713 8 67229 2
5cee644e5ffbef1ba021c7f389b33bafd3b1841f04d3edd7922d5084c2c4e0c7,168572 9 169083 12 169594 14 170104 17 170615 20 171127 20 171638 21 172150 21 172661 23 173172 25 173683 27 174195 27 174707 28 175219 28 175730 29 176242 29 176753 30 177265 30 177776 31 178287 32 178799 32 179311 32 179823 32 180335 32 180847 32 181360 31 181872 31 182384 31 182897 30 183409 30 183921 29 184434 27 184946 27 185459 26 185971 25 186484 24 186997 22 187510 21 188023 19 188535 18 189048 16 189561 10 190075 8 190589 2
5cee644e5ffbef1ba021c7f389b33bafd3b1841f04d3edd7922d5084c2c4e0c7,147576 2 148087 5 148597 7 149108 8 149620 8 150132 8 150644 8 151156 9 151668 9 152180 8 152693 4 153205 3 153718 1
5cee644e5ffbef1ba021c7f389b33bafd3b1841f04d3edd7922d5084c2c4e0c7,19644 3 20155 5 20666 7 21178 8 21689 10 22201 10 22712 11 23222 13 23733 15 24243 18 24753 20 25265 21 25778 21 26290 21 26803 20 27315 20 27828 20 28342 18 28858 15 29370 16 29882 17 30395 16 30907 17 31419 18 31931 20 32443 22 32955 22 33467 23 33979 24 34491 25 35003 26 35515 27 36027 29 36539 30 37051 30 37563 30 38075 31 38587 32 39098 34 39611 33 40123 34 40635 34 41147 34 41659 34 42171 34 42683 34 43196 33 43709 33 44221 34 44733 34 45245 34 45757 34 46270 33 46783 32 47295 32 47807 31 48320 30 48833 30 49345 30 49858 28 50371 27 50883 27 51397 24 51910 23 52424 20 52938 17 53451 16 53966 11 54479 10
5cee644e5ffbef1ba021c7f389b33bafd3b1841f04d3edd7922d5084c2c4e0c7,172802 2 173309 14 173820 16 174328 24 174839 26 175350 28 175861 30 176373 30 176884 32 177395 34 177907 34 178419 35 178931 35 179443 35 179955 35 180467 36 180979 36 181491 35 182004 33 182516 33 183029 32 183541 32 184054 30 184567 28 185079 28 185593 25 186107 22 186619 21 187134 14 187647 11
5cee644e5ffbef1ba021c7f389b33bafd3b1841f04d3edd7922d5084c2c4e0c7,133023 2 133533 7 134044 8 134556 9 135067 10 135579 10 136091 9 136603 9 137114 9 137614 21 138123 24 138633 26 139144 27 139655 28 140167 28 140680 27 141193 26 141705 25 142219 22 142733 2 142747 3
5cee644e5ffbef1ba021c7f389b33bafd3b1841f04d3edd7922d5084c2c4e0c7,151489 8 152000 10 152508 16 153017 21 153529 22 154039 25 154551 26 155062 27 155573 29 156085 29 156597 30 157109 30 157621 30 158133 30 158644 31 159156 32 159667 33 160179 33 160662 6 160691 33 161173 8 161202 34 161684 11 161710 38 162195 12 162221 39 162707 13 162732 39 163218 15 163243 39 163730 16 163754 40 164241 19 164265 39 164753 20 164777 38 165265 21 165288 39 165777 62 166288 63 166800 63 167312 64 167824 65 168336 65 168849 64 169361 64 169873 64 170386 63 170898 64 171411 63 171924 63 172437 62 172952 58 173465 56 173977 56 174490 55 175003 54 175515 54 176027 54 176539 54 177051 53 177563 20 177585 30 178075 20 178098 29 178588 19 178613 25 179100 20 179125 24 179612 21 179639 21 180125 20 180151 20 180637 21 180666 15 181149 21 181181 10 181661 22 181694 8 182173 21 182685 21 183198 20 183711 19 184223 19 184736 17 185249 16 185762 14 186275 12 186787 12
5cee644e5ffbef1ba021c7f389b33bafd3b1841f04d3edd7922d5084c2c4e0c7,16820 8 17329 16 17839 18 18344 28 18855 30 19364 34 19872 39 20383 40 20894 42 21405 43 21917 44 22428 45 22940 45 23451 46 23963 46 24475 46 24988 45 25500 45 26012 45 26524 45 27036 45 27549 44 28061 44 28574 43 29087 42 29600 40 30113 38 30626 37 31139 36 31651 35 32164 33 32677 31 33189 30 33701 28 34214 27 34726 27 35239 25 35751 24 36264 22 36776 21 37289 18 37801 16 38315 14 38829 7 39343 3
5cee644e5ffbef1ba021c7f389b33bafd3b1841f04d3edd7922d5084c2c4e0c7,130972 2 131484 3 131997 2
5cee644e5ffbef1ba021c7f389b33bafd3b1841f04d3edd7922d5084c2c4e0c7,133560 7 134071 9 134581 13 135091 16 135603 16 136113 19 136624 21 137135 23 137647 24 138159 25 138670 27 139181 28 139693 28 140205 28 140717 28 141229 28 141741 29 142253 28 142765 28 143278 27 143791 26 144303 25 144816 23 145329 21 145841 20 146355 13 146868 11 147383 3
648c8ffa496e1716017906d0bf135debfc93386ae86aa3d4adbda9a505985fd9,14685 1 14939 5 15194 7 15450 8 15706 8 15962 9 16218 9 16474 10 16730 10 16986 9 17243 9 17499 9 17755 10 18012 9 18268 8 18524 8 18780 8 19036 8 19292 8 19548 8 19805 7 20061 6
648c8ffa496e1716017906d0bf135debfc93386ae86aa3d4adbda9a505985fd9,2496 4 2751 7 3006 9 3262 10 3517 11 3773 11 4030 11 4286 11 4542 11 4796 12 5052 12 5308 12 5566 9 5823 7 6080 5
648c8ffa496e1716017906d0bf135debfc93386ae86aa3d4adbda9a505985fd9,12007 5 12261 8 12517 9 12772 11 13028 11 13284 12 13540 12 13796 12 14052 11 14310 9 14570 3
648c8ffa496e1716017906d0bf135debfc93386ae86aa3d4adbda9a505985fd9,39680 1 39935 2 40191 2 40447 2 40704 1 40960 1
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,52231 4 52485 10 52740 11 52995 14 53250 15 53505 17 53761 17 54017 18 54273 18 54529 18 54785 17 55041 17 55297 16 55553 12 55809 10 56065 9 56321 10 56577 11 56833 11 57089 12 57345 12 57601 13 57857 13 58113 12 58369 12 58625 11 58881 10 59137 9 59393 8 59649 8 59905 8 60161 7 60418 6 60674 1
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,42256 1 42509 9 42519 2 42764 16 43018 19 43273 21 43528 22 43783 23 44038 25 44294 25 44549 27 44804 28 45060 29 45316 29 45571 30 45827 30 46083 30 46340 29 46596 29 46853 27 47109 26 47366 25 47624 15 47640 10 47880 12 47896 11 48137 10 48152 13 48394 8 48407 14 48651 6 48663 15 48910 2 48918 16 49173 18 49429 18 49685 18 49941 18 50196 19 50452 19 50709 18 50965 18 51221 18 51478 16 51734 16 51991 14 52247 14 52505 10
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,63497 8 63751 12 64005 16 64261 16 64516 18 64772 18 65028 18 65284 19
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,21013 2 21016 6 21265 15 21519 19 21775 20 22031 20 22287 21 22543 21 22799 22 23054 23 23309 24 23565 24 23821 24 24077 24 24333 24 24589 23 24846 22 25102 21 25359 19 25616 16 25873 10 26131 2
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,57643 7 57877 2 57884 1 57897 10 58133 10 58152 12 58388 12 58407 14 58644 12 58662 15 58900 14 58918 16 59156 14 59173 17 59411 16 59428 19 59666 38 59921 39 60176 40 60432 40 60688 41 60944 41 61200 19 61222 18 61457 17 61479 17 61714 15 61736 15 61971 14 61993 13 62228 12 62251 9 62488 8 62510 4 62746 4
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,26401 1 26655 6 26909 10 27164 13 27419 16 27672 20 27927 21 28182 23 28438 23 28693 25 28950 24 29206 24 29462 24 29718 23 29974 23 30230 23 30486 22 30742 21 30998 21 31254 21 31511 19 31767 18 32024 16 32281 14 32539 1 32544 5
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,42025 10 42280 13 42535 13 42790 15 43045 17 43300 18 43555 19 43811 19 44067 19 44324 18 44581 17 44837 17 45094 14 45351 12 45609 9 45866 6
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,63794 1 64044 11 64297 15 64552 17 64807 19 65062 21 65317 22
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,48181 6 48434 13 48689 15 48944 18 49199 20 49455 20 49711 20 49967 20 50223 20 50479 20 50735 20 50991 19 51247 19 51502 19 51758 19 52014 18 52269 18 52525 17 52781 15 53038 13 53294 12 53552 7
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,53056 5 53311 7 53566 9 53822 10 54077 12 54332 14 54587 15 54843 16 55098 17 55354 17 55610 18 55866 18 56122 19 56377 20 56633 20 56890 19 57146 18 57402 18 57659 16 57915 16 58172 14 58427 14 58450 3 58684 11 58704 7 58940 10 58955 12 59197 27 59453 28 59711 26 59969 25 60226 24 60481 25 60737 25 60993 25 61250 23 61507 21 61763 20 62020 11 62032 6 62277 8 62533 7 62791 4
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,64854 6 65108 10 65362 12
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,22630 3 22881 10 23136 13 23391 15 23644 19 23899 20 24154 22 24410 23 24665 24 24921 24 25177 25 25433 25 25689 26 25945 26 26202 25 26458 25 26715 23 26972 22 27229 20 27485 19 27742 17 27999 16 28257 12 28514 10 28776 1
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,42587 6 42841 12 43097 12 43353 12 43609 12 43865 12 44121 14 44377 15 44634 14 44890 15 45146 15 45402 16 45657 16 45913 17 46170 16 46426 16 46682 15 46704 3 46938 15 46956 7 47194 13 47211 9 47450 12 47467 9 47706 12 47722 11 47962 12 47977 12 48218 11 48232 13 48476 10 48488 13 48733 24 48989 24 49246 23 49505 19 49760 19 50015 17 50270 18 50526 19 50782 20 51038 20 51295 19 51552 18 51808 17 52064 8 52321 7 52577 7 52834 5 53092 2
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,56683 3 56935 10 57189 14 57444 16 57699 18 57955 19 58210 21 58466 21 58722 22 58978 22 59234 23 59490 23 59746 23 60002 23 60259 22 60515 22 60771 21 61028 20 61284 19 61541 17 61799 14 62056 12 62315 6
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,33387 6 33394 1 33642 13 33896 16 34152 17 34407 19 34663 20 34918 21 35174 22 35430 22 35686 22 35941 24 36198 23 36453 24 36710 23 36966 23 37223 21 37479 21 37735 21 37992 20 38249 18 38506 16 38763 13 39021 7
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,62596 5 62850 11 63105 12 63360 15 63615 17 63871 18 64127 18 64383 18 64638 20 64895 19 65151 18 65407 18
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,46213 11 46468 15 46723 20 46979 21 47234 25 47490 26 47746 27 48002 28 48257 30 48514 30 48770 30 49026 31 49282 32 49538 32 49795 32 50052 31 50308 32 50565 31 50822 30 51084 25 51343 22 51599 9 51610 11 51856 8 51865 12 52113 6 52121 12 52371 3 52377 12 52632 12 52888 11 53145 8
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,20625 1 20877 8 21131 12 21386 14 21641 16 21896 18 22151 20 22407 21 22663 22 22919 22 23175 22 23431 22 23688 21 23944 21 24201 20 24457 21 24714 19 24968 2 24972 17 25220 7 25228 16 25476 8 25485 15 25731 10 25742 13 25988 9 25999 10 26244 9 26256 8 26500 9 26512 7 26757 8 26769 6 27014 6 27026 4 27271 3 27283 1
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,38032 4 38284 21 38537 27 38792 30 39047 33 39303 34 39558 35 39814 35 40070 35 40326 36 40582 36 40838 36 41095 35 41351 34 41607 34 41864 32 42120 31 42377 30 42633 29 42890 28 43147 26 43404 21 43663 14 43920 12 44182 1 44185 1
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,58258 6 58512 10 58767 12 59022 15 59277 16 59533 17 59788 18 60044 18 60300 18 60556 18 60813 17 61069 16 61325 16 61582 15 61839 13 62096 12 62354 9 62612 2 62615 3
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,30628 3 30881 8 31136 10 31391 12 31646 15 31902 17 32157 18 32413 19 32668 21 32924 22 33180 23 33436 25 33692 26 33949 26 34205 25 34462 24 34718 20 34975 17 35232 16 35488 14 35745 13 36003 10
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,54694 7 54950 8 55204 12 55459 14 55715 14 55971 14 56226 16 56483 15 56739 15 56995 15 57252 14 57509 12 57767 9 58024 7
697a05c6fe4a07c601d46da80885645ad574ea19b47ee795ccff216c9f1f1808,59051 8 59306 10 59561 12 59816 14 60071 15 60327 15 60583 16 60839 16 61095 16 61352 15 61608 15 61865 13 62122 11 62379 10 62636 8 62895 3
